Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Age,Item_Outlet_Sales
FDO10,13.65,1,0.0,13,57.7588,OUT049,1,0,1,14,2181.2889135750365
FDE32,20.7,0,0.048834717,6,36.5506,OUT049,1,0,1,14,2181.2889135750365
FDN44,13.15,0,0.022841841,6,158.192,OUT045,2,1,1,11,2181.2889135750365
FDH02,7.27,1,0.020777214,3,88.8488,OUT035,2,1,1,9,2181.2889135750365
FDK60,16.5,1,0.093786169,0,98.9068,OUT013,0,2,1,26,2181.2889135750365
FDS24,12.272417582417582,1,0.108947031,0,86.5514,OUT019,2,0,0,28,2181.2889135750365
FDL03,19.25,1,0.045327375999999996,10,198.21099999999998,OUT010,2,2,0,15,2181.2889135750365
FDB46,12.684255639097788,1,0.09330981099999999,13,212.6244,OUT027,1,2,3,28,2181.2889135750365
FDO48,15.0,1,0.026882496000000002,0,222.6456,OUT049,1,0,1,14,2181.2889135750365
FDZ39,19.7,1,0.018052793,10,103.399,OUT049,1,0,1,14,2181.2889135750365
FDT02,12.955040000000011,0,0.01816268575,4,35.1874,OUT027,1,2,3,28,2181.2889135750365
FDC50,15.85,0,0.136384322,3,94.8094,OUT013,0,2,1,26,2181.2889135750365
FDP39,12.65,0,0.06941183599999999,10,51.5324,OUT035,2,1,1,9,2181.2889135750365
DRG15,6.13,0,0.077048493,4,60.0536,OUT018,1,2,2,4,2181.2889135750365
FDP10,19.0,0,0.12861192400000002,13,104.1622,OUT018,1,2,2,4,2181.2889135750365
FDF53,12.10154266958426,1,0.08320169599999999,5,181.8318,OUT027,1,2,3,28,2181.2889135750365
FDN34,15.6,1,0.045857055,13,170.4132,OUT045,1,1,1,11,2181.2889135750365
FDK02,12.5,0,0.11245226,3,120.744,OUT045,2,1,1,11,2181.2889135750365
FDC23,18.0,0,0.017942516999999998,15,176.3686,OUT045,1,1,1,11,2181.2889135750365
FDJ10,12.684255639097788,1,0.22674419899999998,13,140.2838,OUT019,2,0,0,28,2181.2889135750365
FDE53,10.895,0,0.026875077,5,107.02799999999999,OUT035,2,1,1,9,2181.2889135750365
FDR25,17.0,1,0.139495548,3,266.5884,OUT035,2,1,1,9,2181.2889135750365
FDW50,13.1,0,0.075578048,4,165.7158,OUT046,2,0,1,16,2181.2889135750365
FDS09,8.895,1,0.081214552,13,51.4008,OUT049,1,0,1,14,2181.2889135750365
FDW49,19.5,0,0.138175481,3,178.1002,OUT010,2,2,0,15,2181.2889135750365
FDU51,20.2,1,0.09651367599999999,10,178.7028,OUT046,2,0,1,16,2181.2889135750365
FDF28,15.7,1,0.038018966,5,126.1046,OUT018,1,2,2,4,2181.2889135750365
NCY30,20.25,0,0.02605898,9,179.6976,OUT018,1,2,2,4,2181.2889135750365
FDD44,8.05,1,0.078559463,6,259.3646,OUT045,2,1,1,11,2181.2889135750365
FDX09,9.0,0,0.065618346,13,177.33700000000002,OUT017,1,1,1,6,2181.2889135750365
NCF30,17.0,0,0.126139002,9,125.9362,OUT013,0,2,1,26,2181.2889135750365
FDZ50,12.955040000000011,1,0.138452448,4,185.4608,OUT019,2,0,0,28,2181.2889135750365
FDW37,19.2,0,0.09937525999999999,3,89.2488,OUT013,0,2,1,26,2181.2889135750365
FDD11,12.85,0,0.030664333999999998,15,254.40400000000002,OUT049,1,0,1,14,2181.2889135750365
DRH39,20.7,0,0.093067785,4,75.567,OUT018,1,2,2,4,2181.2889135750365
FDA36,5.985,0,0.005675194000000001,0,184.1924,OUT049,1,0,1,14,2181.2889135750365
NCG43,20.2,0,0.07435487,9,92.4462,OUT049,1,0,1,14,2181.2889135750365
FDF02,16.2,0,0.10345359900000001,3,103.699,OUT035,2,1,1,9,2181.2889135750365
FDP57,12.684255639097788,0,0.052190155,13,101.899,OUT027,1,2,3,28,2181.2889135750365
NCE42,21.1,0,0.010662263,9,231.9958,OUT017,2,1,1,6,2181.2889135750365
NCR38,13.270503802281391,0,0.11296874800000001,9,252.8724,OUT027,1,2,3,28,2181.2889135750365
FDP03,12.702148148148146,1,0.10711317,10,125.1388,OUT019,2,0,0,28,2181.2889135750365
FDO51,6.785,1,0.041974545,10,42.3112,OUT035,2,1,1,9,2181.2889135750365
NCQ42,20.35,0,0.039268205,9,128.4678,OUT046,2,0,1,16,2181.2889135750365
NCM41,16.5,0,0.035655991,8,91.212,OUT046,2,0,1,16,2181.2889135750365
FDH48,12.272417582417582,0,0.06018748,0,85.054,OUT027,1,2,3,28,2181.2889135750365
DRF60,10.8,0,0.052068722000000005,14,236.4564,OUT046,2,0,1,16,2181.2889135750365
FDJ27,17.7,1,0.121852987,10,101.4674,OUT035,2,1,1,9,2181.2889135750365
FDQ14,9.27,0,0.061735873,4,150.805,OUT013,0,2,1,26,2181.2889135750365
FDN27,20.85,0,0.037600725200000004,10,118.5808,OUT017,1,1,1,6,2181.2889135750365
NCQ02,12.6,0,0.007456464,9,188.6556,OUT046,2,0,1,16,2181.2889135750365
FDJ33,8.895,1,0.088459496,13,124.87299999999999,OUT049,1,0,1,14,2181.2889135750365
FDP07,13.146658950617322,0,0.08946642099999999,6,196.011,OUT027,1,2,3,28,2181.2889135750365
DRE01,10.1,0,0.16741508,14,241.2512,OUT049,1,0,1,14,2181.2889135750365
FDU36,6.15,0,0.046364789000000003,0,99.9384,OUT045,2,1,1,11,2181.2889135750365
FDL28,10.0,1,0.063531895,5,228.6668,OUT017,1,1,1,6,2181.2889135750365
NCX53,20.1,0,0.014937838,8,141.2154,OUT046,2,0,1,16,2181.2889135750365
FDZ39,19.7,1,0.018009769,10,103.699,OUT013,0,2,1,26,2181.2889135750365
NCP42,8.51,0,0.016097309,9,195.3478,OUT013,0,2,1,26,2181.2889135750365
FDJ14,10.3,1,0.050061008,3,81.296,OUT035,2,1,1,9,2181.2889135750365
FDK04,7.36,0,0.052393366,5,55.3588,OUT049,1,0,1,14,2181.2889135750365
NCC19,6.57,0,0.09742857,9,194.582,OUT017,2,1,1,6,2181.2889135750365
FDS09,8.895,1,0.081418801,13,51.7008,OUT018,1,2,2,4,2181.2889135750365
FDZ02,6.905,1,0.038147426,4,99.6726,OUT046,2,0,1,16,2181.2889135750365
FDD35,12.15,0,0.02596979,15,121.344,OUT018,1,2,2,4,2181.2889135750365
NCY42,6.38,0,0.015248338,9,144.14700000000002,OUT017,1,1,1,6,2181.2889135750365
FDB05,5.155,0,0.08336707,5,246.9776,OUT045,2,1,1,11,2181.2889135750365
FDF20,12.85,0,0.033213888,6,195.2768,OUT035,2,1,1,9,2181.2889135750365
NCO41,12.5,0,0.018925644,8,97.3384,OUT018,1,2,2,4,2181.2889135750365
FDC40,12.955040000000011,1,0.064748814,4,79.4986,OUT027,1,2,3,28,2181.2889135750365
FDV58,20.85,0,0.121496273,13,197.4452,OUT045,1,1,1,11,2181.2889135750365
FDZ57,10.0,1,0.037840894,13,129.5994,OUT045,2,1,1,11,2181.2889135750365
DRM35,9.695,0,0.07044455599999999,7,179.4344,OUT046,2,0,1,16,2181.2889135750365
DRN36,15.2,0,0.050382246,14,94.2752,OUT018,1,2,2,4,2181.2889135750365
FDQ13,11.1,0,0.010641608,3,84.0908,OUT046,2,0,1,16,2181.2889135750365
DRO35,13.85,0,0.05786369,7,115.4492,OUT010,2,2,0,15,2181.2889135750365
NCD43,8.85,0,0.013367164833333334,9,104.3964,OUT035,2,1,1,9,2181.2889135750365
FDA51,8.05,1,0.165350432,4,114.2518,OUT018,1,2,2,4,2181.2889135750365
NCX17,13.216928571428557,0,0.113053302,8,232.93,OUT027,1,2,3,28,2181.2889135750365
NCZ17,12.15,0,0.079555138,8,39.4506,OUT049,1,0,1,14,2181.2889135750365
FDR11,10.866798561151075,1,0.141847977,1,159.6578,OUT027,1,2,3,28,2181.2889135750365
FDW34,9.6,0,0.035634451,13,242.917,OUT049,1,0,1,14,2181.2889135750365
FDN50,16.85,1,0.026669832999999997,3,92.712,OUT017,1,1,1,6,2181.2889135750365
FDS09,8.895,1,0.08108848099999999,13,50.2008,OUT046,2,0,1,16,2181.2889135750365
FDS48,15.15,0,0.027892415,0,150.9708,OUT018,1,2,2,4,2181.2889135750365
FDL44,18.25,0,0.012294203,6,162.8894,OUT049,1,0,1,14,2181.2889135750365
DRF48,5.73,0,0.052012483,14,187.5898,OUT018,1,2,2,4,2181.2889135750365
FDA14,16.1,0,0.0543391355,4,147.876,OUT018,1,2,2,4,2181.2889135750365
NCD30,19.7,0,0.026891006000000002,9,96.5726,OUT049,1,0,1,14,2181.2889135750365
FDI16,14.0,1,0.13654370400000002,5,51.56399999999999,OUT017,2,1,1,6,2181.2889135750365
NCG06,16.35,0,0.029439793,9,258.5646,OUT035,2,1,1,9,2181.2889135750365
DRZ24,7.535,0,0.081772054,14,120.444,OUT035,2,1,1,9,2181.2889135750365
NCS17,18.6,0,0.080664702,8,95.0436,OUT045,1,1,1,11,2181.2889135750365
FDB37,20.25,1,0.02298735,0,241.1538,OUT045,2,1,1,11,2181.2889135750365
FDE10,6.67,1,0.089931111,13,130.0626,OUT035,2,1,1,9,2181.2889135750365
FDC57,20.1,1,0.05470525,6,191.68200000000002,OUT045,1,1,1,11,2181.2889135750365
FDM12,16.7,1,0.07020180599999999,0,187.9214,OUT018,1,2,2,4,2181.2889135750365
FDE24,14.85,0,0.093607933,0,140.4812,OUT049,1,0,1,14,2181.2889135750365
FDW22,9.695,1,0.030351816,13,219.7114,OUT045,2,1,1,11,2181.2889135750365
DRD01,11.69196506550218,1,0.06087929,14,53.3614,OUT027,1,2,3,28,2181.2889135750365
NCZ18,13.270503802281391,0,0.18516682,9,253.8698,OUT027,1,2,3,28,2181.2889135750365
FDN49,17.25,1,0.125478425,2,40.948,OUT045,1,1,1,11,2181.2889135750365
FDR22,19.35,1,0.018559093999999998,13,113.1544,OUT035,2,1,1,9,2181.2889135750365
FDV08,13.146658950617322,0,0.017197116,6,43.6454,OUT019,2,0,0,28,2181.2889135750365
FDY39,5.305,1,0.047028692999999996,10,185.3608,OUT046,2,0,1,16,2181.2889135750365
FDV36,18.7,0,0.026342897,0,125.70200000000001,OUT049,1,0,1,14,2181.2889135750365
FDO60,20.0,0,0.03443923,0,45.1086,OUT045,2,1,1,11,2181.2889135750365
FDU04,12.10154266958426,0,0.005521567,5,122.3414,OUT027,1,2,3,28,2181.2889135750365
FDR20,13.146658950617322,1,0.027987562,6,46.7744,OUT027,1,2,3,28,2181.2889135750365
FDW19,13.146658950617322,1,0.067409268,6,110.45700000000001,OUT019,2,0,0,28,2181.2889135750365
FDU40,20.85,0,0.037462127000000005,5,194.2478,OUT049,1,0,1,14,2181.2889135750365
FDK15,10.8,0,0.098613411,10,97.6042,OUT045,1,1,1,11,2181.2889135750365
DRF15,18.35,0,0.03320771,4,151.834,OUT035,2,1,1,9,2181.2889135750365
FDQ25,8.63,1,0.028436636,3,173.6422,OUT017,2,1,1,6,2181.2889135750365
FDI48,12.272417582417582,1,0.097555725,0,52.7666,OUT019,2,0,0,28,2181.2889135750365
FDS49,9.0,0,0.079345519,3,77.0644,OUT046,2,0,1,16,2181.2889135750365
FDV22,14.85,1,0.009938784,13,157.863,OUT046,2,0,1,16,2181.2889135750365
NCV42,6.26,0,0.031421978999999996,9,109.3228,OUT046,2,0,1,16,2181.2889135750365
FDX26,17.7,0,0.087808521,4,184.3292,OUT046,2,0,1,16,2181.2889135750365
FDI33,16.5,0,0.028534583,13,89.8146,OUT018,1,2,2,4,2181.2889135750365
FDZ14,7.71,1,0.047662684000000004,4,121.0756,OUT049,1,0,1,14,2181.2889135750365
FDG10,6.63,1,0.010930195,13,56.3588,OUT013,0,2,1,26,2181.2889135750365
FDM38,5.885,1,0.09314922,3,50.7982,OUT018,1,2,2,4,2181.2889135750365
FDG26,12.39356545961002,0,0.04244331900000001,3,256.033,OUT027,1,2,3,28,2181.2889135750365
FDH46,6.935,1,0.04127448,13,101.6332,OUT035,2,1,1,9,2181.2889135750365
FDN13,18.6,0,0.152677702,2,99.9358,OUT018,1,2,2,4,2181.2889135750365
FDU57,8.27,1,0.089537252,13,149.7708,OUT035,2,1,1,9,2181.2889135750365
NCI06,11.3,0,0.04771769,9,179.666,OUT046,2,0,1,16,2181.2889135750365
FDM38,5.885,1,0.092959451,3,52.6982,OUT045,1,1,1,11,2181.2889135750365
NCG42,19.2,0,0.06900693599999999,9,128.931,OUT010,2,2,0,15,2181.2889135750365
FDL39,16.1,1,0.063459792,4,180.0318,OUT045,2,1,1,11,2181.2889135750365
FDT31,13.146658950617322,0,0.021795357,6,190.9872,OUT019,2,0,0,28,2181.2889135750365
FDV59,13.35,0,0.047987076,1,217.0166,OUT013,0,2,1,26,2181.2889135750365
FDB49,8.3,1,0.03014565,0,100.5384,OUT035,2,1,1,9,2181.2889135750365
FDD58,7.76,0,0.059444517999999995,13,101.37,OUT049,1,0,1,14,2181.2889135750365
DRN59,15.0,0,0.064141622,7,45.306000000000004,OUT046,2,0,1,16,2181.2889135750365
FDX48,17.75,1,0.037946798999999996,0,153.3656,OUT049,1,0,1,14,2181.2889135750365
FDQ11,5.695,1,0.067806182,1,255.1988,OUT049,1,0,1,14,2181.2889135750365
FDY12,9.8,1,0.140829653,0,52.5008,OUT049,1,0,1,14,2181.2889135750365
FDQ11,5.695,1,0.067838225,1,256.4988,OUT045,1,1,1,11,2181.2889135750365
DRI11,8.26,0,0.034598891,7,115.9834,OUT017,2,1,1,6,2181.2889135750365
FDY32,13.146658950617322,0,0.128615187,6,163.221,OUT027,1,2,3,28,2181.2889135750365
FDS51,13.35,0,0.032245757,10,60.5194,OUT045,1,1,1,11,2181.2889135750365
FDR19,13.5,1,0.267339659,6,144.2102,OUT010,2,2,0,15,2181.2889135750365
DRB13,6.115,1,0.007073035,14,189.753,OUT018,1,2,2,4,2181.2889135750365
FDS21,19.85,1,0.020872204,13,62.4194,OUT035,2,1,1,9,2181.2889135750365
FDQ40,11.1,1,0.036100589,5,176.0712,OUT045,2,1,1,11,2181.2889135750365
NCE55,8.92,0,0.129820371,9,176.137,OUT013,0,2,1,26,2181.2889135750365
FDX43,13.146658950617322,0,0.08486204,6,165.25,OUT027,1,2,3,28,2181.2889135750365
FDS12,9.1,0,0.174389257,0,125.7362,OUT049,1,0,1,14,2181.2889135750365
DRK01,11.69196506550218,0,0.060768600000000006,14,94.6436,OUT027,1,2,3,28,2181.2889135750365
FDN25,7.895,1,0.061521569000000005,2,55.3588,OUT017,1,1,1,6,2181.2889135750365
FDB60,9.3,0,0.028522089,0,195.0136,OUT046,2,0,1,16,2181.2889135750365
FDQ13,11.1,0,0.010701801,3,83.5908,OUT017,2,1,1,6,2181.2889135750365
DRK13,11.8,0,0.115401142,14,196.8084,OUT045,1,1,1,11,2181.2889135750365
DRF25,9.0,0,0.039083816,14,35.419000000000004,OUT018,1,2,2,4,2181.2889135750365
NCD42,13.216928571428557,0,0.022127237,8,39.2506,OUT019,2,0,0,28,2181.2889135750365
FDW25,5.175,0,0.037474798999999996,3,84.7224,OUT045,2,1,1,11,2181.2889135750365
NCV29,13.216928571428557,0,0.02273288,8,179.4686,OUT027,1,2,3,28,2181.2889135750365
NCK42,7.475,0,0.013117547,9,214.3192,OUT035,2,1,1,9,2181.2889135750365
DRJ13,11.69196506550218,0,0.062585755,14,158.4578,OUT027,1,2,3,28,2181.2889135750365
DRD15,10.6,0,0.057117184,4,232.4642,OUT017,1,1,1,6,2181.2889135750365
FDM27,12.35,1,0.15879073300000002,10,156.3946,OUT045,2,1,1,11,2181.2889135750365
FDZ50,12.8,1,0.07939845400000001,4,184.5608,OUT018,1,2,2,4,2181.2889135750365
FDC04,15.6,0,0.044985646,4,242.4854,OUT046,2,0,1,16,2181.2889135750365
FDF50,4.905,0,0.070607007,3,195.9768,OUT049,1,0,1,14,2181.2889135750365
FDP15,15.2,0,0.084112804,10,257.733,OUT045,1,1,1,11,2181.2889135750365
FDK46,9.6,0,0.051457663,13,258.962,OUT035,2,1,1,9,2181.2889135750365
FDZ56,16.25,0,0.025841822,6,168.9474,OUT018,1,2,2,4,2181.2889135750365
FDY60,10.5,1,0.01979833,0,143.5128,OUT049,1,0,1,14,2181.2889135750365
FDB10,10.0,0,0.06719541400000001,13,236.859,OUT035,2,1,1,9,2181.2889135750365
FDR57,5.675,1,0.023544619,13,155.5288,OUT045,2,1,1,11,2181.2889135750365
FDU58,6.61,1,0.029056831,13,186.9898,OUT049,1,0,1,14,2181.2889135750365
FDH02,7.27,1,0.020781143999999998,3,88.7488,OUT046,2,0,1,16,2181.2889135750365
FDP48,7.52,1,0.043986578,0,182.295,OUT013,0,2,1,26,2181.2889135750365
FDI46,9.5,0,0.07433121,13,251.9724,OUT035,2,1,1,9,2181.2889135750365
FDW56,7.68,0,0.07084128099999999,6,193.1162,OUT013,0,2,1,26,2181.2889135750365
NCM19,12.65,0,0.03789462180000001,11,111.8202,OUT010,2,2,0,15,2181.2889135750365
FDS50,12.955040000000011,0,0.055164938,4,221.2114,OUT027,1,2,3,28,2181.2889135750365
FDK24,9.195,0,0.10121065,0,44.4744,OUT013,0,2,1,26,2181.2889135750365
FDO36,19.7,0,0.078354554,0,180.56599999999997,OUT017,1,1,1,6,2181.2889135750365
FDK45,13.241136363636365,0,0.033694227,12,114.786,OUT027,1,2,3,28,2181.2889135750365
NCL05,19.6,0,0.024084296,8,44.376999999999995,OUT045,2,1,1,11,2181.2889135750365
FDL32,15.7,1,0.122965811,6,113.2544,OUT018,1,2,2,4,2181.2889135750365
FDA28,16.1,1,0.047876203,5,126.0362,OUT049,1,0,1,14,2181.2889135750365
FDY36,12.3,0,0.009448861999999999,0,74.538,OUT018,1,2,2,4,2181.2889135750365
FDP32,6.65,0,0.088026614,6,127.2678,OUT018,1,2,2,4,2181.2889135750365
FDL50,12.15,1,0.042313078,3,123.2046,OUT046,2,0,1,16,2181.2889135750365
DRC24,17.85,0,0.024859869,14,151.7998,OUT049,1,0,1,14,2181.2889135750365
NCS18,12.65,0,0.042449883,9,107.3938,OUT017,1,1,1,6,2181.2889135750365
FDD16,20.5,0,0.036558726,5,75.3696,OUT017,2,1,1,6,2181.2889135750365
NCV18,6.775,0,0.10515828199999999,9,84.925,OUT013,0,2,1,26,2181.2889135750365
FDX07,19.2,1,0.022918812,6,183.995,OUT046,2,0,1,16,2181.2889135750365
NCZ05,13.216928571428557,0,0.057850699000000005,8,104.29899999999999,OUT027,1,2,3,28,2181.2889135750365
NCI31,20.0,0,0.08125948,11,36.819,OUT013,0,2,1,26,2181.2889135750365
FDK14,6.98,0,0.041169697000000005,3,83.2934,OUT049,1,0,1,14,2181.2889135750365
NCR06,12.5,0,0.006778869,9,42.9112,OUT045,1,1,1,11,2181.2889135750365
NCF54,18.0,0,0.047450712,9,173.2422,OUT049,1,0,1,14,2181.2889135750365
DRG23,8.88,0,0.145253944,7,150.6682,OUT010,2,2,0,15,2181.2889135750365
FDD53,16.2,0,0.044222497,5,43.5454,OUT046,2,0,1,16,2181.2889135750365
NCM31,14.009725274725271,0,0.080803421,11,140.1154,OUT027,1,2,3,28,2181.2889135750365
FDT16,9.895,1,0.048937612000000005,5,261.6278,OUT017,2,1,1,6,2181.2889135750365
FDR40,9.1,1,0.008032868,5,79.1618,OUT035,2,1,1,9,2181.2889135750365
DRG25,10.5,0,0.019157444,14,184.524,OUT017,1,1,1,6,2181.2889135750365
FDT10,16.7,1,0.062032774000000006,13,60.6562,OUT035,2,1,1,9,2181.2889135750365
FDY32,7.605,0,0.129133491,6,163.721,OUT013,0,2,1,26,2181.2889135750365
FDN50,16.85,1,0.026514812000000002,3,93.31200000000001,OUT035,2,1,1,9,2181.2889135750365
FDZ35,10.866798561151075,1,0.039006737,1,104.59899999999999,OUT019,2,0,0,28,2181.2889135750365
NCP54,15.35,0,0.035220955,9,121.973,OUT045,2,1,1,11,2181.2889135750365
NCD07,9.1,0,0.055418260999999996,9,112.0518,OUT035,2,1,1,9,2181.2889135750365
FDS02,10.195,1,0.109437224,4,196.7794,OUT018,1,2,2,4,2181.2889135750365
DRN59,15.0,0,0.064402907,7,48.306000000000004,OUT018,1,2,2,4,2181.2889135750365
DRB24,8.785,0,0.020560102,14,155.5656,OUT013,0,2,1,26,2181.2889135750365
FDP37,13.759603174603177,0,0.142412955,2,126.4994,OUT027,1,2,3,28,2181.2889135750365
DRB01,7.39,0,0.082574393,14,190.253,OUT018,1,2,2,4,2181.2889135750365
FDR47,17.85,0,0.08746865599999999,1,195.7794,OUT046,2,0,1,16,2181.2889135750365
NCM31,6.095,0,0.13590649400000002,11,141.9154,OUT010,2,2,0,15,2181.2889135750365
NCF06,13.270503802281391,0,0.020100543000000002,9,258.8962,OUT027,1,2,3,28,2181.2889135750365
NCV17,13.216928571428557,0,0.016029548,8,129.9626,OUT027,1,2,3,28,2181.2889135750365
FDS10,19.2,0,0.035240292,13,178.7318,OUT049,1,0,1,14,2181.2889135750365
FDN52,9.395,1,0.131545005,5,87.3198,OUT035,2,1,1,9,2181.2889135750365
FDZ48,17.75,0,0.075896411,0,113.3544,OUT013,0,2,1,26,2181.2889135750365
FDJ48,11.3,0,0.056522558,0,248.6118,OUT049,1,0,1,14,2181.2889135750365
DRB13,11.69196506550218,1,0.00529400025,14,190.253,OUT027,1,2,3,28,2181.2889135750365
FDV59,13.35,0,0.048298704000000005,1,216.9166,OUT017,1,1,1,6,2181.2889135750365
FDL32,15.7,1,0.12244377599999999,6,111.3544,OUT035,2,1,1,9,2181.2889135750365
FDZ12,9.17,0,0.102959345,0,142.14700000000002,OUT035,2,1,1,9,2181.2889135750365
NCR06,13.270503802281391,0,0.006732389,9,41.4112,OUT027,1,2,3,28,2181.2889135750365
FDP51,13.85,1,0.085757338,10,119.6124,OUT017,2,1,1,6,2181.2889135750365
FDY22,16.5,1,0.159587755,13,142.6128,OUT013,0,2,1,26,2181.2889135750365
FDZ38,17.6,0,0.008013458000000001,4,170.7422,OUT049,1,0,1,14,2181.2889135750365
NCO54,19.5,0,0.014271592,9,54.6614,OUT035,2,1,1,9,2181.2889135750365
FDR23,15.85,0,0.081772054,1,175.137,OUT035,2,1,1,9,2181.2889135750365
FDM38,5.885,1,0.092915543,3,54.5982,OUT049,1,0,1,14,2181.2889135750365
FDS25,6.885,1,0.139892043,3,112.4228,OUT013,0,2,1,26,2181.2889135750365
FDZ22,9.395,0,0.045232222999999995,13,83.825,OUT013,0,2,1,26,2181.2889135750365
FDZ20,13.146658950617322,0,0.060067062000000004,6,254.8356,OUT019,2,0,0,28,2181.2889135750365
FDD45,8.615,0,0.194576935,6,95.4436,OUT010,2,2,0,15,2181.2889135750365
FDN03,9.8,1,0.015113426000000001,10,248.7408,OUT049,1,0,1,14,2181.2889135750365
NCW30,5.21,0,0.011009897,9,258.4962,OUT046,2,0,1,16,2181.2889135750365
FDY24,12.272417582417582,1,0.132846758,0,55.8298,OUT027,1,2,3,28,2181.2889135750365
FDJ26,12.39356545961002,1,0.148412909,3,212.1218,OUT019,2,0,0,28,2181.2889135750365
FDM15,11.8,1,0.0502688885,10,152.2366,OUT049,1,0,1,14,2181.2889135750365
NCW54,13.270503802281391,0,0.095946376,9,57.8588,OUT027,1,2,3,28,2181.2889135750365
FDA23,9.8,0,0.047282735,0,100.5016,OUT045,1,1,1,11,2181.2889135750365
FDA39,12.702148148148146,0,0.0063718690000000005,10,39.5822,OUT019,2,0,0,28,2181.2889135750365
FDZ12,9.17,0,0.103561308,0,144.14700000000002,OUT017,2,1,1,6,2181.2889135750365
NCB42,11.8,0,0.008561176,8,115.8492,OUT046,2,0,1,16,2181.2889135750365
FDL16,12.85,0,0.168452861,5,46.606,OUT046,2,0,1,16,2181.2889135750365
FDO24,12.272417582417582,0,0.11804863533333333,0,160.4604,OUT019,2,0,0,28,2181.2889135750365
NCP42,8.51,0,0.016110716,9,193.1478,OUT046,2,0,1,16,2181.2889135750365
FDR19,13.5,1,0.160371305,6,147.2102,OUT018,1,2,2,4,2181.2889135750365
DRL01,19.5,1,0.077328827,14,233.5958,OUT045,1,1,1,11,2181.2889135750365
FDV37,13.0,1,0.083513874,3,198.9426,OUT046,2,0,1,16,2181.2889135750365
FDI41,18.5,1,0.10420532199999999,5,147.0418,OUT010,2,2,0,15,2181.2889135750365
FDF58,13.3,0,0.009596051,13,62.451,OUT049,1,0,1,14,2181.2889135750365
NCF43,8.51,0,0.052157514,9,141.947,OUT018,1,2,2,4,2181.2889135750365
FDN02,16.5,0,0.07394253099999999,3,205.8638,OUT049,1,0,1,14,2181.2889135750365
NCP41,16.6,0,0.01620764,8,107.7596,OUT035,2,1,1,9,2181.2889135750365
NCY17,13.216928571428557,0,0.162306339,8,45.6086,OUT027,1,2,3,28,2181.2889135750365
FDL58,12.684255639097788,1,0.073790004,13,265.0568,OUT027,1,2,3,28,2181.2889135750365
NCA30,13.270503802281391,0,0.128707428,9,187.9872,OUT027,1,2,3,28,2181.2889135750365
FDE46,18.6,0,0.015833933,13,150.6366,OUT018,1,2,2,4,2181.2889135750365
FDY38,13.6,1,0.119153896,4,231.23,OUT035,2,1,1,9,2181.2889135750365
NCH29,13.216928571428557,0,0.034306863,8,96.0726,OUT027,1,2,3,28,2181.2889135750365
FDO20,12.85,1,0.15243631800000002,6,253.9382,OUT045,2,1,1,11,2181.2889135750365
FDP44,16.5,1,0.080038295,6,103.0332,OUT018,1,2,2,4,2181.2889135750365
FDM02,12.39356545961002,1,0.073377993,3,89.2198,OUT027,1,2,3,28,2181.2889135750365
FDJ14,12.39356545961002,1,0.049828008,3,79.99600000000001,OUT027,1,2,3,28,2181.2889135750365
FDH04,6.115,1,0.019036024,5,88.9488,OUT010,2,2,0,15,2181.2889135750365
DRK23,8.395,0,0.071976647,7,253.00400000000002,OUT046,2,0,1,16,2181.2889135750365
NCW05,20.25,0,0.148072602,8,106.8938,OUT046,2,0,1,16,2181.2889135750365
FDF12,8.235,0,0.082556008,0,146.7076,OUT049,1,0,1,14,2181.2889135750365
FDL51,12.955040000000011,1,0.08315126,4,212.7876,OUT019,2,0,0,28,2181.2889135750365
FDN03,9.8,1,0.015151435,10,249.4408,OUT018,1,2,2,4,2181.2889135750365
DRJ37,10.8,0,0.061196379,14,150.5024,OUT049,1,0,1,14,2181.2889135750365
FDM12,12.272417582417582,1,0.122415631,0,188.7214,OUT019,2,0,0,28,2181.2889135750365
FDA16,6.695,0,0.03401083,5,221.8456,OUT045,1,1,1,11,2181.2889135750365
NCB07,19.2,0,0.077945963,9,196.611,OUT017,2,1,1,6,2181.2889135750365
NCI17,13.216928571428557,0,0.251114535,8,97.241,OUT019,2,0,0,28,2181.2889135750365
FDR51,9.035,1,0.173469718,10,149.3708,OUT046,2,0,1,16,2181.2889135750365
FDJ55,12.8,1,0.023578675,10,225.2404,OUT045,1,1,1,11,2181.2889135750365
NCZ17,12.15,0,0.079365542,8,38.8506,OUT013,0,2,1,26,2181.2889135750365
FDU25,12.35,0,0.026659058,3,59.5246,OUT013,0,2,1,26,2181.2889135750365
NCG18,15.3,0,0.023024502000000002,9,104.0332,OUT045,2,1,1,11,2181.2889135750365
DRM11,6.57,0,0.066443294,7,259.5278,OUT017,1,1,1,6,2181.2889135750365
FDH16,10.5,0,0.052545407999999995,5,91.68299999999999,OUT035,2,1,1,9,2181.2889135750365
FDZ04,9.31,0,0.038109707,5,61.651,OUT018,1,2,2,4,2181.2889135750365
NCX53,20.1,0,0.012821936,8,142.3154,OUT035,2,1,1,9,2181.2889135750365
FDX38,12.955040000000011,1,0.0386528688,4,48.3376,OUT027,1,2,3,28,2181.2889135750365
FDX09,9.0,0,0.06524927,13,177.037,OUT046,2,0,1,16,2181.2889135750365
